,book,rating,title
15629,/book/show/42947844-sin-magic,4.53,Sin Magic
15630,/book/show/42953523-paint,4.0,Paint
15631,/book/show/42954279-swing-batter-swing,4.0,Swing Batter Swing
15632,/book/show/42959566-let-me-love-you,4.0,Let Me Love You
15633,/book/show/42960542-trial-run,5.0,Trial Run
15634,/book/show/42961172-vas,4.41,Vas
15635,/book/show/42961299-shallow-water,4.16,Shallow Water
15636,/book/show/42961332-sufferance,4.67,Sufferance
15637,/book/show/42971346-stolen-legacy,4.45,Stolen Legacy
15638,/book/show/42974396-the-case-of-the-masquerade-mob,3.82,The Case Of The Masquerade Mob
15639,/book/show/42975283-percy---the-racehorse-who-didn-t-like-to-run,5.0,Percy   The Racehorse Who Didn T Like To Run
15640,/book/show/42975616-carnival-wishes,4.36,Carnival Wishes
15641,/book/show/42975665-chasing-love,3.97,Chasing Love
15642,/book/show/42976893-of-knights-and-dogfights,4.66,Of Knights And Dogfights
15643,/book/show/42977466-jingle-balls,4.71,Jingle Balls
15644,/book/show/42978866-i-escaped-north-korea,4.54,I Escaped North Korea
15645,/book/show/42979698-bobby-and-the-monsters,4.58,Bobby And The Monsters
15646,/book/show/42983674-finding-melodie,4.55,Finding Melodie
15647,/book/show/42984084-darkfall,4.43,Darkfall
15648,/book/show/43000009---shiroihon,3.67,  Shiroihon
15649,/book/show/43016636-given-to-fly,4.89,Given To Fly
15650,/book/show/43041353-cosmic-girl,3.73,Cosmic Girl
15651,/book/show/43066147-fragments-of-a-shattered-soul-made-whole,4.4,Fragments Of A Shattered Soul Made Whole
15652,/book/show/43075297-a-cold-hard-case,5.0,A Cold Hard Case
15653,/book/show/4307698-stick-man,4.21,Stick Man
15654,/book/show/43081504-strabo,5.0,Strabo
15655,/book/show/43081535-jericho,4.27,Jericho
15656,/book/show/43081555-reno,4.71,Reno
15657,/book/show/43081570-ccx,4.6,Ccx
15658,/book/show/43081577-roman,4.8,Roman
15659,/book/show/43082728-i-escaped-north-korea,5.0,I Escaped North Korea
15660,/book/show/43085628-self-discipline,3.78,Self Discipline
15661,/book/show/43088164-enslaved,4.41,Enslaved
15662,/book/show/43090698-atelier-of-witch-hat-vol-3,4.49,Atelier Of Witch Hat Vol 3
15663,/book/show/43090862-finding-aurora,4.22,Finding Aurora
15664,/book/show/43093881-tripping-on-a-halo,3.85,Tripping On A Halo
15665,/book/show/43110702-dying-seconds,4.25,Dying Seconds
15666,/book/show/43124007-stories,4.67,Stories
15667,/book/show/43130025-hosed,4.29,Hosed
15668,/book/show/43131824-djevojka-u-tornju,4.42,Djevojka U Tornju
15669,/book/show/43132600-the-colour-of-fire,4.43,The Colour Of Fire
15670,/book/show/43152003-business-english-writing-masterclass,5.0,Business English Writing Masterclass
15671,/book/show/43152550-the-eclipse-dancer,4.56,The Eclipse Dancer
15672,/book/show/43154695-murder-in-the-dark,4.08,Murder In The Dark
15673,/book/show/43155523-the-couple-on-cedar-close,4.11,The Couple On Cedar Close
15674,/book/show/43157288-wish-you-were-here-badfinger-a-rock-fantasy,5.0,Wish You Were Here Badfinger A Rock Fantasy
15675,/book/show/43163068-realm-of-romance,5.0,Realm Of Romance
15676,/book/show/43163171-must-love-coffee,4.61,Must Love Coffee
15677,/book/show/43164006-the-duke-s-bride-in-disguise,4.33,The Duke S Bride In Disguise
15678,/book/show/43171205-a-game-of-survival,3.5,A Game Of Survival
15679,/book/show/43171339-daughter-of-athena,4.8,Daughter Of Athena
15680,/book/show/43176863-the-crane-diaries,4.69,The Crane Diaries
15681,/book/show/43178131-the-lion-lies-waiting,4.5,The Lion Lies Waiting
15682,/book/show/43184117-fly-away-home,4.57,Fly Away Home
15683,/book/show/43186005-individutopia,4.04,Individutopia
15684,/book/show/43187479-waiting-for-you,4.6,Waiting For You
15685,/book/show/43191533-the-confederate,4.21,The Confederate
15686,/book/show/43193894-desperate-for-her-wolves,4.48,Desperate For Her Wolves
15687,/book/show/43194189-the-hansel-and-gretel-curse,4.74,The Hansel And Gretel Curse
15688,/book/show/43203291-kingdom-cold,4.0,Kingdom Cold
15689,/book/show/43203355,4.07,
15690,/book/show/43205998-washed-up-royal,3.94,Washed Up Royal
15691,/book/show/43206821-starry-night-and-the-dance-of-life,4.0,Starry Night And The Dance Of Life
15692,/book/show/43210666-blank-mastermind,4.83,Blank Mastermind
15693,/book/show/43211994-luna-and-the-lie,4.16,Luna And The Lie
15694,/book/show/43224880-journey-to-christmas-island,3.6,Journey To Christmas Island
15695,/book/show/43227362-lock,4.39,Lock
15696,/book/show/43229245-comfort-and-joy,4.03,Comfort And Joy
15697,/book/show/43229497-pas-de-deux,4.37,Pas De Deux
15698,/book/show/43231986-geld-macht-und-liebe,4.07,Geld Macht Und Liebe
15699,/book/show/43234212-the-widow-s-son,5.0,The Widow S Son
15700,/book/show/43235828-saved-for-me,3.81,Saved For Me
15701,/book/show/43237561-fireflies,5.0,Fireflies
15702,/book/show/43240767-blood-war,4.92,Blood War
15703,/book/show/43253730-bloodwish,4.86,Bloodwish
15704,/book/show/43255868-terror-before-christmas,4.0,Terror Before Christmas
15705,/book/show/43256347-moist,4.14,Moist
15706,/book/show/43260512-what-makes-us-girls,4.17,What Makes Us Girls
15707,/book/show/43268383-more,4.43,More
15708,/book/show/4327066-the-perks-of-being-a-wallflower,4.2,The Perks Of Being A Wallflower
15709,/book/show/43280397-the-fairy-pond,4.62,The Fairy Pond
15710,/book/show/43286423-the-sheikh-s-christmas-lover,4.49,The Sheikh S Christmas Lover
15711,/book/show/43289034-vaccine-science-revisited,4.25,Vaccine Science Revisited
15712,/book/show/43291711-east-coast-blues---a-1960s-odyssey,5.0,East Coast Blues   A 1960S Odyssey
15713,/book/show/43302702-meditation,4.25,Meditation
15714,/book/show/43305393-ruthless-king,4.205,Ruthless King
15715,/book/show/43306235-field-dressings-by-stretcher-bearer,5.0,Field Dressings By Stretcher Bearer
15716,/book/show/43308605-dirty-secrets,3.86,Dirty Secrets
15717,/book/show/43310156-apollyon,5.0,Apollyon
15718,/book/show/43310213-apollyon,5.0,Apollyon
15719,/book/show/43314855-the-christmas-pickup,4.07,The Christmas Pickup
15720,/book/show/43315643-a-gift-for-elizabeth,4.04,A Gift For Elizabeth
15721,/book/show/4331597-post-i-iny,3.98,Post I Iny
15722,/book/show/43323876-going-home,4.62,Going Home
15723,/book/show/43336701-head-first,4.0,Head First
15724,/book/show/43343990-my-cat-is-the-antichrist-a-dark-paranormal-reverse-harem-romance,4.28,My Cat Is The Antichrist A Dark Paranormal Reverse Harem Romance
15725,/book/show/43358284-dragon-spirit,4.71,Dragon Spirit
15726,/book/show/43363815-love-from-a-to-z,5.0,Love From A To Z
15727,/book/show/43368943-colony-assassin,4.13,Colony Assassin
15728,/book/show/43375341-a-season-for-masquerade,5.0,A Season For Masquerade
15729,/book/show/43378191-private-messages,4.85,Private Messages
15730,/book/show/43382319-seasons-of-waiting,4.54,Seasons Of Waiting
15731,/book/show/43387150-dare-to-desire,3.0,Dare To Desire
15732,/book/show/43400805-the-hidden-queen,4.45,The Hidden Queen
15733,/book/show/4341085-fullmetal-alchemist-vol-18,4.6,Fullmetal Alchemist Vol 18
15734,/book/show/4342042-simplify-and-create-abundance,4.39,Simplify And Create Abundance
15735,/book/show/43427316-coffee-tea-or-me,5.0,Coffee Tea Or Me
15736,/book/show/43435261-2019-on-goodreads,4.69,2019 On Goodreads
15737,/book/show/4344127-skates,4.04,Skates
15738,/book/show/43445427-devastating-triumph,5.0,Devastating Triumph
15739,/book/show/43447682-three-maids-in-a-tub,3.29,Three Maids In A Tub
15740,/book/show/43450600-individutopie,4.04,Individutopie
15741,/book/show/4345498-magic-strikes,4.44,Magic Strikes
15742,/book/show/43494119-lies-my-teacher-told-me-for-young-readers,4.75,Lies My Teacher Told Me For Young Readers
15743,/book/show/43496687-the-flower-of-pain,5.0,The Flower Of Pain
15744,/book/show/43498017-taking-back-his-bride,3.72,Taking Back His Bride
15745,/book/show/43504187-late-as-a-rabbit,4.53,Late As A Rabbit
15746,/book/show/43505526-a-perfect-memory,4.71,A Perfect Memory
15747,/book/show/43517378-ham,4.61,Ham
15748,/book/show/43520473-arena,4.46,Arena
15749,/book/show/43522059-next-victim,4.17,Next Victim
15750,/book/show/43529718-rebel-song,4.18,Rebel Song
15751,/book/show/43531045-my-heart-and-you,5.0,My Heart And You
15752,/book/show/43536202-miao-shan,4.0,Miao Shan
15753,/book/show/43541764-earthquake,4.29,Earthquake
15754,/book/show/43549024-home-remedies-of-a-southern-girl-her-grandmother,5.0,Home Remedies Of A Southern Girl Her Grandmother
15755,/book/show/43549507-meant-to-be-kept,3.88,Meant To Be Kept
15756,/book/show/43555404-the-redemption-series-bundle,5.0,The Redemption Series Bundle
15757,/book/show/43557465-lady-saves-the-duke,5.0,Lady Saves The Duke
15758,/book/show/43563789-vaccine-science-revisited,4.25,Vaccine Science Revisited
15759,/book/show/43567512-pocketful-o-stories,5.0,Pocketful O Stories
15760,/book/show/43572912-at-any-cost,4.67,At Any Cost
15761,/book/show/43590708-sweet-jane,3.75,Sweet Jane
15762,/book/show/43602808-isabella-s-secret,4.0,Isabella S Secret
15763,/book/show/43608950-you-saved-me-once,5.0,You Saved Me Once
15764,/book/show/43608956-you-saved-me-once,5.0,You Saved Me Once
15765,/book/show/43625510-rapid-release,4.25,Rapid Release
15766,/book/show/4362596-searching-for-anna,4.5,Searching For Anna
15767,/book/show/43688458-the-spirit-of-tipperary,5.0,The Spirit Of Tipperary
15768,/book/show/43689210-the-dweller-s-guide-to-the-planet,4.0,The Dweller S Guide To The Planet
15769,/book/show/43693980-corner-alley-13-volume-1,5.0,Corner Alley 13 Volume 1
15770,/book/show/43694041-corner-alley-13-volume-2,5.0,Corner Alley 13 Volume 2
15771,/book/show/43704869-the-duke-s-hidden-desire,4.67,The Duke S Hidden Desire
15772,/book/show/43715580-the-duke-of-fire,4.36,The Duke Of Fire
15773,/book/show/43715959-plague,5.0,Plague
15774,/book/show/43727641-rebel-rising,4.5,Rebel Rising
15775,/book/show/4373765-on-earth-as-it-is-in-heaven,5.0,On Earth As It Is In Heaven
15776,/book/show/4374400-if-i-stay,3.9499999999999997,If I Stay
15777,/book/show/4393737-journal-of-dr-lewis-beebe,5.0,Journal Of Dr Lewis Beebe
15778,/book/show/4396877-the-byzantine-wars,4.07,The Byzantine Wars
15779,/book/show/4415692-the-soldiers-of-halla,4.26,The Soldiers Of Halla
15780,/book/show/4416106-maverick,4.19,Maverick
15781,/book/show/4431042-arson-investigation,3.0,Arson Investigation
15782,/book/show/4441294-the-best-laid-plans,3.88,The Best Laid Plans
15783,/book/show/4442700-climate-wars,3.88,Climate Wars
15784,/book/show/4447622-some-girls-bite,4.0,Some Girls Bite
15785,/book/show/4448835-dark-delicacies-ii,3.66,Dark Delicacies Ii
15786,/book/show/4452024-the-midnight-dancers,3.48,The Midnight Dancers
15787,/book/show/4457618-bright-river-trilogy,3.62,Bright River Trilogy
15788,/book/show/4459702-fast-green-car,4.2,Fast Green Car
15789,/book/show/4463381-in-charge,4.39,In Charge
15790,/book/show/4473555-god-s-dream,4.45,God S Dream
15791,/book/show/4478866-social-behavior-and-personality,3.0,Social Behavior And Personality
15792,/book/show/4492000-angel-food-and-devil-dogs,3.84,Angel Food And Devil Dogs
15793,/book/show/4494917-gone-tomorrow,4.18,Gone Tomorrow
15794,/book/show/4499214-sapphique,3.7,Sapphique
15795,/book/show/4501240-the-golden-stallion-s-revenge,4.1,The Golden Stallion S Revenge
15796,/book/show/4502507-the-last-olympian,4.5,The Last Olympian
15797,/book/show/4502877-midnight-sun,4.03,Midnight Sun
15798,/book/show/4527502-the-scarecrow,4.06,The Scarecrow
15799,/book/show/4531917-morphine,4.05,Morphine
15800,/book/show/4546914-red-sonja-vol-6,3.85,Red Sonja Vol 6
15801,/book/show/4555477-the-color-of-earth,3.79,The Color Of Earth
15802,/book/show/4555481-the-color-of-water,3.81,The Color Of Water
15803,/book/show/4556058-the-last-olympian,4.5,The Last Olympian
15804,/book/show/4573534-painting-the-map-red,3.0,Painting The Map Red
15805,/book/show/4577849-a-21st-century-courtesan,3.58,A 21St Century Courtesan
15806,/book/show/4580775-six-seconds,3.85,Six Seconds
15807,/book/show/4582565-the-stone-diaries,3.86,The Stone Diaries
15808,/book/show/4590265-the-tourist,3.78,The Tourist
15809,/book/show/4590833-mother-s-day,5.0,Mother S Day
15810,/book/show/4597059-caligula,3.73,Caligula
15811,/book/show/4597651-the-great-boer-war,3.48,The Great Boer War
15812,/book/show/4600711-moneybags-must-be-so-lucky,4.2,Moneybags Must Be So Lucky
15813,/book/show/4617361-doors-open,3.46,Doors Open
15814,/book/show/4618728-honolulu,4.04,Honolulu
15815,/book/show/4628080-inner-game-of-golf,4.06,Inner Game Of Golf
15816,/book/show/4645750-horse-soldiers,4.13,Horse Soldiers
15817,/book/show/4660405-pel-and-the-touch-of-pitch,4.0,Pel And The Touch Of Pitch
15818,/book/show/4667024-the-help,4.459999999999997,The Help
15819,/book/show/4673605-dean-koontz-s-frankenstein-volume-1,4.1,Dean Koontz S Frankenstein Volume 1
15820,/book/show/4699575-daemon,4.17,Daemon
15821,/book/show/4700482-a-game-of-thrones,4.68,A Game Of Thrones
15822,/book/show/4702944-the-yankee-at-the-seder,4.22,The Yankee At The Seder
15823,/book/show/4703581-the-city-the-city,3.91,The City The City
15824,/book/show/4703905-would-be-witch,3.77,Would Be Witch
15825,/book/show/4716621-talk-me-down,3.75,Talk Me Down
15826,/book/show/4727038-the-last-stage,4.57,The Last Stage
15827,/book/show/4743054-sword-of-the-raj,3.2,Sword Of The Raj
15828,/book/show/4767154-not-with-a-bang-but-a-whimper,4.11,Not With A Bang But A Whimper
15829,/book/show/4769247-ashes-of-midnight,4.18,Ashes Of Midnight
15830,/book/show/4788225-batman,4.04,Batman
15831,/book/show/4799147-the-centre-of-winter,3.86,The Centre Of Winter
15832,/book/show/4802639-the-ego-boom,3.55,The Ego Boom
15833,/book/show/4808763-the-last-question,4.58,The Last Question
15834,/book/show/4833175-the-lost-diaries-of-adrian-mole-1999-2001,3.75,The Lost Diaries Of Adrian Mole 1999 2001
15835,/book/show/4859504-off-the-beaten-path--newly-revised-updated,3.88,Off The Beaten Path  Newly Revised Updated
15836,/book/show/4893410-what-your-kindergartner-needs-to-know,3.94,What Your Kindergartner Needs To Know
15837,/book/show/4902793-sookie-stackhouse-7-copy-boxed-set,4.44,Sookie Stackhouse 7 Copy Boxed Set
15838,/book/show/4906099-a-thousand-splendid-suns,4.36,A Thousand Splendid Suns
15839,/book/show/4907366-flood,3.58,Flood
15840,/book/show/4912857-the-angel-s-game,3.89,The Angel S Game
15841,/book/show/4912918-living-with-intensity,4.0,Living With Intensity
15842,/book/show/4914798-understanding-vision,4.1,Understanding Vision
15843,/book/show/4915261-the-magic-faraway-tree-collection,4.28,The Magic Faraway Tree Collection
15844,/book/show/4922079-one-second-after,3.93,One Second After
15845,/book/show/4923484-claymore-vol-14,4.25,Claymore Vol 14
15846,/book/show/4926603-the-bog-baby,4.13,The Bog Baby
15847,/book/show/4929705-a-reliable-wife,3.26,A Reliable Wife
15848,/book/show/4947464-complete-works-of-arthur-conan-doyle,4.48,Complete Works Of Arthur Conan Doyle
15849,/book/show/4953275-the-trojan-project,4.05,The Trojan Project
15850,/book/show/4955040-the-mercedes-coffin,3.66,The Mercedes Coffin
15851,/book/show/4962582-just-another-girl,3.69,Just Another Girl
15852,/book/show/4969666-going-long,4.13,Going Long
15853,/book/show/4986731-siddhartha,4.01,Siddhartha
15854,/book/show/4994596-the-passion-of-mary-margaret,4.16,The Passion Of Mary Margaret
15855,/book/show/5008804-a-confusion-of-time,5.0,A Confusion Of Time
15856,/book/show/5026406-fiji,3.76,Fiji
15857,/book/show/5030695-recollections-of-death,3.55,Recollections Of Death
15858,/book/show/5031805-esv-study-bible,4.77,Esv Study Bible
15859,/book/show/5035558-dreams-that-glitter,3.75,Dreams That Glitter
15860,/book/show/5047880-hunger,4.03,Hunger
15861,/book/show/5049051-frontier-of-dreams,4.33,Frontier Of Dreams
15862,/book/show/5055380-jiu-jitsu-university,4.58,Jiu Jitsu University
15863,/book/show/5055763-nigella-christmas,4.23,Nigella Christmas
15864,/book/show/5058668-complete-grimm-s-fairy-tales,4.31,Complete Grimm S Fairy Tales
15865,/book/show/5060378-the-girl-who-played-with-fire,4.230000000000002,The Girl Who Played With Fire
15866,/book/show/5061675-a-game-of-thrones-a-clash-of-kings,4.53,A Game Of Thrones A Clash Of Kings
15867,/book/show/5088377-agaton-sax-and-the-big-rig,3.59,Agaton Sax And The Big Rig
15868,/book/show/5096865-in-cold-blood,4.06,In Cold Blood
15869,/book/show/5097475-friars-club-encyclopedia-of-jokes,3.56,Friars Club Encyclopedia Of Jokes
15870,/book/show/5098079-lover-avenged,4.38,Lover Avenged
15871,/book/show/5119357-scarred,4.27,Scarred
15872,/book/show/5122840-the-devil-s-paintbrush,3.33,The Devil S Paintbrush
15873,/book/show/5127845-corduroy-mansions,3.58,Corduroy Mansions
15874,/book/show/5131636-genghis-khan-and-the-making-of-the-modern-world,4.02,Genghis Khan And The Making Of The Modern World
15875,/book/show/5153799-father-mine,4.51,Father Mine
15876,/book/show/5161066-dead-and-gone,4.01,Dead And Gone
15877,/book/show/5171894-the-doomsday-key,4.16,The Doomsday Key
15878,/book/show/5173602-final-crisis,3.39,Final Crisis
15879,/book/show/5179682-chronicles-vol-1,3.98,Chronicles Vol 1
15880,/book/show/5188177-pudd-nhead-wilson,3.74,Pudd Nhead Wilson
15881,/book/show/5196764-the-angel-s-game,3.89,The Angel S Game
15882,/book/show/5199022-cut-run,4.06,Cut Run
15883,/book/show/5200666-dangerous-passion,4.03,Dangerous Passion
15884,/book/show/5201814-claudette-colvin,4.04,Claudette Colvin
15885,/book/show/5217282-secrets-of-the-dragon-sanctuary,4.37,Secrets Of The Dragon Sanctuary
15886,/book/show/5228147-a-journey-to-the-northern-ocean,4.0,A Journey To The Northern Ocean
15887,/book/show/5228470-haunting-in-new-hampshire,4.16,Haunting In New Hampshire
15888,/book/show/5247376-an-adventure-in-indianapolis,3.2,An Adventure In Indianapolis
15889,/book/show/5263374-the-owl-killers,3.78,The Owl Killers
15890,/book/show/5269697-sunrise,4.36,Sunrise
15891,/book/show/5286970-black-foxes,4.17,Black Foxes
15892,/book/show/5287473-hex-hall,3.96,Hex Hall
15893,/book/show/5290996-truth,3.74,Truth
15894,/book/show/5291289-when-wanderers-cease-to-roam,4.16,When Wanderers Cease To Roam
